#Parameters = {ADD=-10.5; Antenna_len=49.973684210526; Antenna_ofset=0.5; Antenna_radius=0.4; Bend_Add=-20; C1=500; C2=300; D2Device=2.25; Feed_Point_v=24.5; L1=24; LenAntenna=-10.584073464102; Offset2mid=2; TransformPAR=20.5; Turn_Radius=1; Turns=5; addlen=2; c=300000000; copperthickness=0.3; f=1900000000; lambda=0.15789473684211; u_feed_point=10; add1=0}
#"Frequency / MHz"	"S3,3 (103) [Real/Imaginary Part] [Re]"	"S3,3 (103) [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------------------
2305.5000000000	0.31852427124977	0.15185479819775
2307.0000000000	0.31923910975456	0.15103891491890
2308.5000000000	0.31991696357727	0.15024061501026
2310.0000000000	0.32055932283401	0.14945900440216
2311.5000000000	0.32116746902466	0.14869321882725
2313.0000000000	0.32174253463745	0.14794225990772
2314.5000000000	0.32228547334671	0.14720517396927
2316.0000000000	0.32279703021049	0.14648105204105
2317.5000000000	0.32327783107758	0.14576897025108
2319.0000000000	0.32372829318047	0.14506801962852
2320.5000000000	0.32414871454239	0.14437741041183
2322.0000000000	0.32453924417496	0.14369636774063
2323.5000000000	0.32489988207817	0.14302417635918
2325.0000000000	0.32523038983345	0.14236024022102
2326.5000000000	0.32553073763847	0.14170406758785
2328.0000000000	0.32580041885376	0.14105524122715
2329.5000000000	0.32603907585144	0.14041346311569
2331.0000000000	0.32624617218971	0.13977855443954
2332.5000000000	0.32642111182213	0.13915048539639
2334.0000000000	0.32656329870224	0.13852925598621
2335.5000000000	0.32667207717896	0.13791516423225
2337.0000000000	0.32674673199654	0.13730846345425
2338.5000000000	0.32678651809692	0.13670964539051
2340.0000000000	0.32679086923599	0.13611930608749
2341.5000000000	0.32675892114639	0.13553819060326
2343.0000000000	0.32669007778168	0.13496711850166
2344.5000000000	0.32658374309540	0.13440708816051
2346.0000000000	0.32643935084343	0.13385918736458
2347.5000000000	0.32625630497932	0.13332463800907
2349.0000000000	0.32603424787521	0.13280476629734
2350.5000000000	0.32577279210091	0.13230097293854
2352.0000000000	0.32547169923782	0.13181477785110
2353.5000000000	0.32513076066971	0.13134777545929
2355.0000000000	0.32474991679192	0.13090164959431
2356.5000000000	0.32432925701141	0.13047814369202
2358.0000000000	0.32386898994446	0.13007903099060
2359.5000000000	0.32336935400963	0.12970614433289
2361.0000000000	0.32283082604408	0.12936137616634
2362.5000000000	0.32225400209427	0.12904660403728
2364.0000000000	0.32163953781128	0.12876375019550
2365.5000000000	0.32098832726479	0.12851467728615
2367.0000000000	0.32030135393143	0.12830130755901
2368.5000000000	0.31957972049713	0.12812547385693
2370.0000000000	0.31882470846176	0.12798902392387
2371.5000000000	0.31803768873215	0.12789371609688
2373.0000000000	0.31722027063370	0.12784129381180
2374.5000000000	0.31637400388718	0.12783338129520
2376.0000000000	0.31550070643425	0.12787157297134
2377.5000000000	0.31460231542587	0.12795734405518
2379.0000000000	0.31368076801300	0.12809205055237
2380.5000000000	0.31273818016052	0.12827698886395
2382.0000000000	0.31177675724030	0.12851332128048
2383.5000000000	0.31079879403114	0.12880207598209
2385.0000000000	0.30980664491653	0.12914414703846
2386.5000000000	0.30880272388458	0.12954032421112
2388.0000000000	0.30778950452805	0.12999121844769
2389.5000000000	0.30676949024200	0.13049732148647
2391.0000000000	0.30574533343315	0.13105899095535
2392.5000000000	0.30471950769424	0.13167636096478
2394.0000000000	0.30369466543198	0.13234950602055
2395.5000000000	0.30267339944839	0.13307829201221
2397.0000000000	0.30165827274323	0.13386245071888
2398.5000000000	0.30065193772316	0.13470155000687
2400.0000000000	0.29965680837631	0.13559502363205
2401.5000000000	0.29867547750473	0.13654211163521
2403.0000000000	0.29771026968956	0.13754197955132
2404.5000000000	0.29676368832588	0.13859359920025
2406.0000000000	0.29583796858788	0.13969585299492
2407.5000000000	0.29493537545204	0.14084744453430
2409.0000000000	0.29405796527863	0.14204700291157
2410.5000000000	0.29320788383484	0.14329297840595
2412.0000000000	0.29238694906235	0.14458379149437
2413.5000000000	0.29159697890282	0.14591768383980
2415.0000000000	0.29083976149559	0.14729289710522
2416.5000000000	0.29011672735214	0.14870752394199
2418.0000000000	0.28942936658859	0.15015958249569
2419.5000000000	0.28877899050713	0.15164709091187
2421.0000000000	0.28816673159599	0.15316797792912
2422.5000000000	0.28759363293648	0.15472008287907
2424.0000000000	0.28706055879593	0.15630130469799
2425.5000000000	0.28656822443008	0.15790949761868
2427.0000000000	0.28611719608307	0.15954245626926
2428.5000000000	0.28570792078972	0.16119803488255
2430.0000000000	0.28534069657326	0.16287407279015
2431.5000000000	0.28501579165459	0.16456842422485
2433.0000000000	0.28473311662674	0.16627897322178
2434.5000000000	0.28449261188507	0.16800372302532
2436.0000000000	0.28429397940636	0.16974063217640
2437.5000000000	0.28413698077202	0.17148774862289
2439.0000000000	0.28402104973793	0.17324319481850
2440.5000000000	0.28394564986229	0.17500515282154
2442.0000000000	0.28391006588936	0.17677195370197
2443.5000000000	0.28391361236572	0.17854189872742
2445.0000000000	0.28395536541939	0.18031352758408
2446.5000000000	0.28403437137604	0.18208532035351
2448.0000000000	0.28414961695671	0.18385605514050
2449.5000000000	0.28430011868477	0.18562443554401
2451.0000000000	0.28448468446732	0.18738941848278
2452.5000000000	0.28470215201378	0.18914991617203
2454.0000000000	0.28495135903358	0.19090518355370
2455.5000000000	0.28523111343384	0.19265438616276
2457.0000000000	0.28554019331932	0.19439688324928
2458.5000000000	0.28587734699249	0.19613221287727
2460.0000000000	0.28624138236046	0.19785992801189
2461.5000000000	0.28663107752800	0.19957983493805
2463.0000000000	0.28704532980919	0.20129156112671
2464.5000000000	0.28748291730881	0.20299503207207
2466.0000000000	0.28794279694557	0.20469050109386
2467.5000000000	0.28842392563820	0.20637789368629
2469.0000000000	0.28892529010773	0.20805746316910
2470.5000000000	0.28944599628448	0.20972956717014
2472.0000000000	0.28998506069183	0.21139462292194
2473.5000000000	0.29054203629494	0.21305286884308
2475.0000000000	0.29111599922180	0.21470491588116
2476.5000000000	0.29170638322830	0.21635137498379
2478.0000000000	0.29231268167496	0.21799278259277
2479.5000000000	0.29293447732925	0.21962992846966
2481.0000000000	0.29357141256332	0.22126339375973
2482.5000000000	0.29422354698181	0.22289368510246
2484.0000000000	0.29489025473595	0.22452200949192
2485.5000000000	0.29557201266289	0.22614851593971
2487.0000000000	0.29626855254173	0.22777435183525
2488.5000000000	0.29698023200035	0.22939993441105
2490.0000000000	0.29770728945732	0.23102597892284
2491.5000000000	0.29845008254051	0.23265327513218
2493.0000000000	0.29920899868011	0.23428225517273
2494.5000000000	0.29998469352722	0.23591348528862
2496.0000000000	0.30077779293060	0.23754744231701
2497.5000000000	0.30158892273903	0.23918461799622
2499.0000000000	0.30241873860359	0.24082548916340
2500.5000000000	0.30326843261719	0.24246990680695
2502.0000000000	0.30413833260536	0.24411875009537
2503.5000000000	0.30502992868423	0.24577139317989
2505.0000000000	0.30594387650490	0.24742844700813
2506.5000000000	0.30688127875328	0.24908946454525
2508.0000000000	0.30784314870834	0.25075441598892
2509.5000000000	0.30883058905602	0.25242307782173
2511.0000000000	0.30984461307526	0.25409501791000
2512.5000000000	0.31088623404503	0.25576978921890
2514.0000000000	0.31195667386055	0.25744685530663
2515.5000000000	0.31305670738220	0.25912547111511
2517.0000000000	0.31418755650520	0.26080486178398
2518.5000000000	0.31535005569458	0.26248419284821
2520.0000000000	0.31654524803162	0.26416248083115
2521.5000000000	0.31777387857437	0.26583868265152
2523.0000000000	0.31903678178787	0.26751160621643
2524.5000000000	0.32033476233482	0.26918005943298
2526.0000000000	0.32166847586632	0.27084267139435
2527.5000000000	0.32303842902184	0.27249813079834
2529.0000000000	0.32444521784782	0.27414494752884
2530.5000000000	0.32588919997215	0.27578160166740
2532.0000000000	0.32737070322037	0.27740657329559
2533.5000000000	0.32888987660408	0.27901819348335
2535.0000000000	0.33044689893723	0.28061485290527
2536.5000000000	0.33204174041748	0.28219491243362
2538.0000000000	0.33367410302162	0.28375667333603
2539.5000000000	0.33534392714500	0.28529834747314
2541.0000000000	0.33705082535744	0.28681835532188
2542.5000000000	0.33879429101944	0.28831496834755
2544.0000000000	0.34057387709618	0.28978645801544
2545.5000000000	0.34238854050636	0.29123130440712
2547.0000000000	0.34423783421516	0.29264774918556
2548.5000000000	0.34612056612968	0.29403430223465
2550.0000000000	0.34803581237793	0.29538941383362
2551.5000000000	0.34998232126236	0.29671171307564
2553.0000000000	0.35195904970169	0.29799970984459
2554.5000000000	0.35396453738213	0.29925215244293
2556.0000000000	0.35599738359451	0.30046778917313
2557.5000000000	0.35805609822273	0.30164554715157
2559.0000000000	0.36013910174370	0.30278432369232
2560.5000000000	0.36224475502968	0.30388319492340
2562.0000000000	0.36437132954597	0.30494141578674
2563.5000000000	0.36651712656021	0.30595812201500
2565.0000000000	0.36868020892143	0.30693286657333
2566.5000000000	0.37085890769958	0.30786508321762
2568.0000000000	0.37305128574371	0.30875444412231
2569.5000000000	0.37525558471680	0.30960068106651
2571.0000000000	0.37746974825859	0.31040373444557
2572.5000000000	0.37969201803207	0.31116360425949
2574.0000000000	0.38192045688629	0.31188046932220
2575.5000000000	0.38415327668190	0.31255450844765
2577.0000000000	0.38638874888420	0.31318619847298
2578.5000000000	0.38862499594688	0.31377592682838
2580.0000000000	0.39086031913757	0.31432440876961
2581.5000000000	0.39309301972389	0.31483232975006
2583.0000000000	0.39532166719437	0.31530055403709
2584.5000000000	0.39754459261894	0.31573000550270
2586.0000000000	0.39976042509079	0.31612166762352
2587.5000000000	0.40196779370308	0.31647673249245
2589.0000000000	0.40416538715363	0.31679630279541
2590.5000000000	0.40635219216347	0.31708174943924
2592.0000000000	0.40852710604668	0.31733438372612
2593.5000000000	0.41068908572197	0.31755545735359
2595.0000000000	0.41283756494522	0.31774660944939
2596.5000000000	0.41497153043747	0.31790921092033
2598.0000000000	0.41709065437317	0.31804475188255
2599.5000000000	0.41919434070587	0.31815484166145
2601.0000000000	0.42128226161003	0.31824094057083
2602.5000000000	0.42335429787636	0.31830456852913
2604.0000000000	0.42541018128395	0.31834730505943
2605.5000000000	0.42745009064674	0.31837064027786
2607.0000000000	0.42947420477867	0.31837603449821
2608.5000000000	0.43148267269135	0.31836497783661
2610.0000000000	0.43347594141960	0.31833878159523
2611.5000000000	0.43545442819595	0.31829887628555
2613.0000000000	0.43741875886917	0.31824642419815
2614.5000000000	0.43936958909035	0.31818273663521
2616.0000000000	0.44130778312683	0.31810894608498
2617.5000000000	0.44323414564133	0.31802600622177
2619.0000000000	0.44514954090118	0.31793487071991
2620.5000000000	0.44705510139465	0.31783646345139
2622.0000000000	0.44895184040070	0.31773146986961
2623.5000000000	0.45084083080292	0.31762048602104
2625.0000000000	0.45272338390350	0.31750404834747
2626.5000000000	0.45460057258606	0.31738266348839
2628.0000000000	0.45647367835045	0.31725651025772
2629.5000000000	0.45834377408028	0.31712579727173
2631.0000000000	0.46021243929863	0.31699061393738
2632.5000000000	0.46208056807518	0.31685081124306
2634.0000000000	0.46394965052605	0.31670629978180
2635.5000000000	0.46582067012787	0.31655672192574
2637.0000000000	0.46769496798515	0.31640166044235
2638.5000000000	0.46957349777222	0.31624060869217
2640.0000000000	0.47145742177963	0.31607288122177
2641.5000000000	0.47334790229797	0.31589776277542
2643.0000000000	0.47524547576904	0.31571444869041
2644.5000000000	0.47715145349503	0.31552195549011
2646.0000000000	0.47906631231308	0.31531929969788
2647.5000000000	0.48099082708359	0.31510540843010
2649.0000000000	0.48292568325996	0.31487905979156
2650.5000000000	0.48487108945847	0.31463903188705
2652.0000000000	0.48682779073715	0.31438407301903
2653.5000000000	0.48879572749138	0.31411287188530
2655.0000000000	0.49077519774437	0.31382405757904
2656.5000000000	0.49276614189148	0.31351625919342
2658.0000000000	0.49476858973503	0.31318804621696
2659.5000000000	0.49678212404251	0.31283801794052
2661.0000000000	0.49880659580231	0.31246474385262
2662.5000000000	0.50084143877029	0.31206694245338
2664.0000000000	0.50288611650467	0.31164312362671
2665.5000000000	0.50493979454041	0.31119209527969
2667.0000000000	0.50700175762177	0.31071248650551
2668.5000000000	0.50907105207443	0.31020310521126
2670.0000000000	0.51114660501480	0.30966281890869
2671.5000000000	0.51322722434998	0.30909049510956
2673.0000000000	0.51531171798706	0.30848512053490
2674.5000000000	0.51739871501923	0.30784580111504
2676.0000000000	0.51948684453964	0.30717176198959
2677.5000000000	0.52157443761826	0.30646222829819
2679.0000000000	0.52366006374359	0.30571660399437
2680.5000000000	0.52574199438095	0.30493444204330
2682.0000000000	0.52781867980957	0.30411535501480
2683.5000000000	0.52988827228546	0.30325916409492
2685.0000000000	0.53194910287857	0.30236569046974
2686.5000000000	0.53399932384491	0.30143493413925
2688.0000000000	0.53603732585907	0.30046710371971
2689.5000000000	0.53806108236313	0.29946252703667
2691.0000000000	0.54006892442703	0.29842156171799
2692.5000000000	0.54205918312073	0.29734477400780
2694.0000000000	0.54403001070023	0.29623290896416
2695.5000000000	0.54597979784012	0.29508674144745
2697.0000000000	0.54790705442429	0.29390725493431
2698.5000000000	0.54981011152267	0.29269546270370
2700.0000000000	0.55168753862381	0.29145267605782
2701.5000000000	0.55353784561157	0.29018002748489
2703.0000000000	0.55535984039307	0.28887906670570
2704.5000000000	0.55715245008469	0.28755125403404
2706.0000000000	0.55891436338425	0.28619813919067
2707.5000000000	0.56064474582672	0.28482148051262
2709.0000000000	0.56234276294708	0.28342294692993
2710.5000000000	0.56400769948959	0.28200435638428
2712.0000000000	0.56563895940781	0.28056764602661
2713.5000000000	0.56723612546921	0.27911463379860
2715.0000000000	0.56879884004593	0.27764725685120
2716.5000000000	0.57032704353333	0.27616754174232
2718.0000000000	0.57182079553604	0.27467742562294
2719.5000000000	0.57328009605408	0.27317884564400
2721.0000000000	0.57470536231995	0.27167367935181
2722.5000000000	0.57609707117081	0.27016395330429
2724.0000000000	0.57745563983917	0.26865151524544
2725.5000000000	0.57878190279007	0.26713812351227
2727.0000000000	0.58007675409317	0.26562562584877
2728.5000000000	0.58134120702744	0.26411566138268
2730.0000000000	0.58257639408112	0.26260989904404
2731.5000000000	0.58378356695175	0.26110976934433
2733.0000000000	0.58496397733688	0.25961670279503
2734.5000000000	0.58611935377121	0.25813207030296
2736.0000000000	0.58725094795227	0.25665697455406
2737.5000000000	0.58836072683334	0.25519248843193
2739.0000000000	0.58945024013519	0.25373956561089
2740.5000000000	0.59052133560181	0.25229889154434
2742.0000000000	0.59157598018646	0.25087121129036
2743.5000000000	0.59261596202850	0.24945689737797
2745.0000000000	0.59364324808121	0.24805630743504
2746.5000000000	0.59465986490250	0.24666963517666
2748.0000000000	0.59566766023636	0.24529679119587
2749.5000000000	0.59666877985001	0.24393771588802
2751.0000000000	0.59766501188278	0.24259202182293
2752.5000000000	0.59865838289261	0.24125923216343
2754.0000000000	0.59965068101883	0.23993878066540
2755.5000000000	0.60064381361008	0.23862978816032
2757.0000000000	0.60163944959641	0.23733131587505
2758.5000000000	0.60263931751251	0.23604233562946
2760.0000000000	0.60364496707916	0.23476159572601
2761.5000000000	0.60465788841248	0.23348774015903
2763.0000000000	0.60567957162857	0.23221927881241
2764.5000000000	0.60671108961105	0.23095461726189
2766.0000000000	0.60775369405746	0.22969208657742
2767.5000000000	0.60880827903748	0.22842988371849
2769.0000000000	0.60987561941147	0.22716611623764
2770.5000000000	0.61095649003983	0.22589883208275
2772.0000000000	0.61205142736435	0.22462606430054
2773.5000000000	0.61316066980362	0.22334571182728
2775.0000000000	0.61428445577621	0.22205574810505
2776.5000000000	0.61542278528214	0.22075401246548
2778.0000000000	0.61657547950745	0.21943840384483
2779.5000000000	0.61774224042892	0.21810679137707
2781.0000000000	0.61892253160477	0.21675717830658
2782.5000000000	0.62011557817459	0.21538741886616
2784.0000000000	0.62132054567337	0.21399557590485
2785.5000000000	0.62253654003143	0.21257968246937
2787.0000000000	0.62376213073730	0.21113789081573
2788.5000000000	0.62499612569809	0.20966844260693
2790.0000000000	0.62623703479767	0.20816966891289
2791.5000000000	0.62748312950134	0.20664003491402
2793.0000000000	0.62873274087906	0.20507811009884
2794.5000000000	0.62998390197754	0.20348259806633
2796.0000000000	0.63123458623886	0.20185233652592
2797.5000000000	0.63248270750046	0.20018643140793
2799.0000000000	0.63372611999512	0.19848401844501
2800.5000000000	0.63496237993240	0.19674448668957
2802.0000000000	0.63618940114975	0.19496737420559
2803.5000000000	0.63740456104279	0.19315241277218
2805.0000000000	0.63860559463501	0.19129951298237
2806.5000000000	0.63978999853134	0.18940882384777
2808.0000000000	0.64095532894135	0.18748061358929
2809.5000000000	0.64209932088852	0.18551544845104
2811.0000000000	0.64321935176849	0.18351402878761
2812.5000000000	0.64431321620941	0.18147726356983
2814.0000000000	0.64537853002548	0.17940622568130
2815.5000000000	0.64641332626343	0.17730224132538
2817.0000000000	0.64741516113281	0.17516677081585
2818.5000000000	0.64838230609894	0.17300142347813
2820.0000000000	0.64931267499924	0.17080810666084
2821.5000000000	0.65020465850830	0.16858875751495
2823.0000000000	0.65105676651001	0.16634552180767
2824.5000000000	0.65186733007431	0.16408069431782
2826.0000000000	0.65263527631760	0.16179662942886
2827.5000000000	0.65335941314697	0.15949589014053
2829.0000000000	0.65403896570206	0.15718108415604
2830.5000000000	0.65467333793640	0.15485492348671
2832.0000000000	0.65526205301285	0.15252019464970
2833.5000000000	0.65580481290817	0.15017972886562
2835.0000000000	0.65630167722702	0.14783637225628
2836.5000000000	0.65675300359726	0.14549303054810
2838.0000000000	0.65715914964676	0.14315259456635
2839.5000000000	0.65752083063126	0.14081794023514
2841.0000000000	0.65783917903900	0.13849191367626
2842.5000000000	0.65811520814896	0.13617727160454
2844.0000000000	0.65835046768188	0.13387674093246
2845.5000000000	0.65854668617249	0.13159294426441
2847.0000000000	0.65870565176010	0.12932838499546
2848.5000000000	0.65882956981659	0.12708543241024
2850.0000000000	0.65892076492310	0.12486632913351
2851.5000000000	0.65898180007935	0.12267313897610
2853.0000000000	0.65901541709900	0.12050773948431
2854.5000000000	0.65902453660965	0.11837181448936
2856.0000000000	0.65901225805283	0.11626684665680
2857.5000000000	0.65898197889328	0.11419405788183
2859.0000000000	0.65893685817719	0.11215446889400
2860.5000000000	0.65888059139252	0.11014881730080
2862.0000000000	0.65881675481796	0.10817758738995
2863.5000000000	0.65874904394150	0.10624095797539
2865.0000000000	0.65868139266968	0.10433887690306
2866.5000000000	0.65861743688583	0.10247094929218
2868.0000000000	0.65856117010117	0.10063647478819
2869.5000000000	0.65851658582687	0.098834492266178
2871.0000000000	0.65848726034164	0.097063690423965
2872.5000000000	0.65847718715668	0.095322445034981
2874.0000000000	0.65849018096924	0.093608878552914
2875.5000000000	0.65852987766266	0.091920726001263
2877.0000000000	0.65859973430634	0.090255446732044
2878.5000000000	0.65870338678360	0.088610202074051
2880.0000000000	0.65884411334991	0.086981832981110
2881.5000000000	0.65902501344681	0.085366927087307
2883.0000000000	0.65924906730652	0.083761744201183
2884.5000000000	0.65951901674271	0.082162111997604
2886.0000000000	0.65983724594116	0.080564409494400
2887.5000000000	0.66020613908768	0.078963220119476
2889.0000000000	0.66062766313553	0.077354542911053
2890.5000000000	0.66110336780548	0.075733043253422
2892.0000000000	0.66163486242294	0.074093990027905
2893.5000000000	0.66222298145294	0.072431556880474
2895.0000000000	0.66286849975586	0.070740476250648
2896.5000000000	0.66357189416885	0.069015100598335
2898.0000000000	0.66433292627335	0.067249700427055
2899.5000000000	0.66515141725540	0.065438412129879
2901.0000000000	0.66602659225464	0.063575334846973
2902.5000000000	0.66695713996887	0.061654493212700
2904.0000000000	0.66794174909592	0.059669919312000
2905.5000000000	0.66897821426392	0.057615607976913
2907.0000000000	0.67006438970566	0.055485602468252
2908.5000000000	0.67119741439819	0.053274020552635
2910.0000000000	0.67237406969070	0.050975009799004
2911.5000000000	0.67359083890915	0.048582859337330
2913.0000000000	0.67484360933304	0.046091966331005
2914.5000000000	0.67612826824188	0.043496917933226
2916.0000000000	0.67743974924088	0.040792435407639
2917.5000000000	0.67877310514450	0.037973493337631
2919.0000000000	0.68012267351151	0.035035263746977
2920.5000000000	0.68148273229599	0.031973198056221
2922.0000000000	0.68284684419632	0.028783006593585
2923.5000000000	0.68420863151550	0.025460708886385
2925.0000000000	0.68556106090546	0.022002654150128
2926.5000000000	0.68689703941345	0.018405523151159
2928.0000000000	0.68820917606354	0.014666364528239
2929.5000000000	0.68948966264725	0.010782611556351
2931.0000000000	0.69073045253754	0.0067520858719945
2932.5000000000	0.69192355871201	0.0025730323977768
2934.0000000000	0.69306045770645	-0.0017558798426762
2935.5000000000	0.69413274526596	-0.0062355389818549
2937.0000000000	0.69513154029846	-0.010866379365325
2938.5000000000	0.69604820013046	-0.015648372471333
2940.0000000000	0.69687372446060	-0.020581016317010
2941.5000000000	0.69759917259216	-0.025663329288363
2943.0000000000	0.69821560382843	-0.030893841758370
2944.5000000000	0.69871383905411	-0.036270603537560
2946.0000000000	0.69908487796783	-0.041791159659624
2947.5000000000	0.69931983947754	-0.047452572733164
2949.0000000000	0.69940966367722	-0.053251404315233
2950.5000000000	0.69934564828873	-0.059183731675148
2952.0000000000	0.69911891222000	-0.065245144069195
2953.5000000000	0.69872093200684	-0.071430735290051
2955.0000000000	0.69814342260361	-0.077735155820847
2956.5000000000	0.69737815856934	-0.084152542054653
2958.0000000000	0.69641703367233	-0.090676620602608
2959.5000000000	0.69525235891342	-0.097300633788109
2961.0000000000	0.69387668371201	-0.10401743650436
2962.5000000000	0.69228291511536	-0.11081939935684
2964.0000000000	0.69046407938004	-0.11769852042198
2965.5000000000	0.68841367959976	-0.12464639544487
2967.0000000000	0.68612563610077	-0.13165427744389
2968.5000000000	0.68359404802322	-0.13871301710606
2970.0000000000	0.68081355094910	-0.14581312239170
2971.5000000000	0.67777925729752	-0.15294484794140
2973.0000000000	0.67448639869690	-0.16009804606438
2974.5000000000	0.67093104124069	-0.16726239025593
2976.0000000000	0.66710948944092	-0.17442725598812
2977.5000000000	0.66301858425140	-0.18158173561096
2979.0000000000	0.65865546464920	-0.18871481716633
2980.5000000000	0.65401816368103	-0.19581517577171
2982.0000000000	0.64910477399826	-0.20287144184113
2983.5000000000	0.64391422271729	-0.20987199246883
2985.0000000000	0.63844573497772	-0.21680513024330
2986.5000000000	0.63269925117493	-0.22365912795067
2988.0000000000	0.62667495012283	-0.23042209446430
2989.5000000000	0.62037390470505	-0.23708206415176
2991.0000000000	0.61379748582840	-0.24362720549107
2992.5000000000	0.60694766044617	-0.25004556775093
2994.0000000000	0.59982693195343	-0.25632521510124
2995.5000000000	0.59243834018707	-0.26245433092117
2997.0000000000	0.58478540182114	-0.26842117309570
2998.5000000000	0.57687216997147	-0.27421399950981
3000.0000000000	0.56870329380035	-0.27982133626938
