#Parameters = {L=80; N=5; dist=100; gap=5; r=1}
#"Frequency / GHz"	"S1,1 [Magnitude]"
#------------------------------------
1.2044999599457	-2.5993624002367
1.2059999704361	-2.5936157684603
1.2074999809265	-2.5879217544203
1.2089999914169	-2.5822776901778
1.2105000019073	-2.5766831721712
1.2120000123978	-2.5711384769306
1.2135000228882	-2.5656421748946
1.2150000333786	-2.5601927721405
1.2165000438690	-2.5547900460025
1.2180000543594	-2.5494335653078
1.2194999456406	-2.5441221845890
1.2209999561310	-2.5388557315404
1.2224999666214	-2.5336338635214
1.2239999771118	-2.5284563653829
1.2254999876022	-2.5233217071608
1.2269999980927	-2.5182302793325
1.2285000085831	-2.5131810307837
1.2300000190735	-2.5081747883650
1.2315000295639	-2.5032112572174
1.2330000400543	-2.4982892334843
1.2345000505447	-2.4934094500149
1.2359999418259	-2.4885706745105
1.2374999523163	-2.4837734021586
1.2389999628067	-2.4790193168049
1.2404999732971	-2.4743044503123
1.2419999837875	-2.4696325626122
1.2434999942780	-2.4650019576955
1.2450000047684	-2.4604125216985
1.2465000152588	-2.4558644390008
1.2480000257492	-2.4513577442297
1.2495000362396	-2.4468929222475
1.2510000467300	-2.4424703495685
1.2525000572205	-2.4380878993367
1.2539999485016	-2.4337484302762
1.2554999589920	-2.4294505369135
1.2569999694824	-2.4251940984714
1.2584999799728	-2.4209794200220
1.2599999904633	-2.4168069620163
1.2615000009537	-2.4126752396690
1.2630000114441	-2.4085859446886
1.2645000219345	-2.4045373696014
1.2660000324249	-2.4005295248528
1.2675000429153	-2.3965654228519
1.2690000534058	-2.3926402128972
1.2704999446869	-2.3887563700385
1.2719999551773	-2.3849130395948
1.2734999656677	-2.3811101763516
1.2749999761581	-2.3773482791922
1.2764999866486	-2.3736244952688
1.2779999971390	-2.3699407323240
1.2795000076294	-2.3662956240339
1.2810000181198	-2.3626891815527
1.2825000286102	-2.3591204475603
1.2840000391006	-2.3555880241432
1.2855000495911	-2.3520929326059
1.2869999408722	-2.3486356802428
1.2884999513626	-2.3452120008163
1.2899999618530	-2.3418252938438
1.2914999723434	-2.3384708109005
1.2929999828339	-2.3351514833773
1.2944999933243	-2.3318654422316
1.2960000038147	-2.3286113101612
1.2975000143051	-2.3253891204058
1.2990000247955	-2.3221975249168
1.3005000352859	-2.3190370405075
1.3020000457764	-2.3159057651089
1.3035000562668	-2.3128047080118
1.3049999475479	-2.3097296952305
1.3064999580383	-2.3066849641961
1.3079999685287	-2.3036663193408
1.3094999790192	-2.3006737396495
1.3109999895096	-2.2977082400502
1.3125000000000	-2.2947664967720
1.3140000104904	-2.2918499458392
1.3155000209808	-2.2889581524591
1.3170000314713	-2.2860891426310
1.3185000419617	-2.2832439218223
1.3200000524521	-2.2804223966717
1.3214999437332	-2.2776223184393
1.3229999542236	-2.2748445352179
1.3244999647141	-2.2720889799044
1.3259999752045	-2.2693546236740
1.3274999856949	-2.2666425172170
1.3289999961853	-2.2639514958693
1.3305000066757	-2.2612816599073
1.3320000171661	-2.2586328380677
1.3335000276566	-2.2560054216803
1.3350000381470	-2.2533981966358
1.3365000486374	-2.2508134363294
1.3380000591278	-2.2482486774337
1.3394999504089	-2.2457063904225
1.3409999608994	-2.2431845756446
1.3424999713898	-2.2406855530139
1.3439999818802	-2.2382080145807
1.3454999923706	-2.2357519154870
1.3470000028610	-2.2333191666241
1.3485000133514	-2.2309087190016
1.3500000238419	-2.2285216408931
1.3515000343323	-2.2261569957299
1.3530000448227	-2.2238171926641
1.3545000553131	-2.2214996366480
1.3559999465942	-2.2192076516059
1.3574999570847	-2.2169397980317
1.3589999675751	-2.2146976141456
1.3604999780655	-2.2124797991902
1.3619999885559	-2.2102861394323
1.3634999990463	-2.2081202253801
1.3650000095367	-2.2059788391699
1.3665000200272	-2.2038645040783
1.3680000305176	-2.2017750413100
1.3695000410080	-2.1997133494176
1.3710000514984	-2.1976779417380
1.3724999427795	-2.1956683091817
1.3739999532700	-2.1936862496738
1.3754999637604	-2.1917313344917
1.3769999742508	-2.1898019556611
1.3784999847412	-2.1878998441587
1.3799999952316	-2.1860253039320
1.3815000057220	-2.1841751988074
1.3830000162125	-2.1823520864947
1.3845000267029	-2.1805542239931
1.3860000371933	-2.1787825974358
1.3875000476837	-2.1770365708600
1.3890000581741	-2.1753138541460
1.3904999494553	-2.1736169897205
1.3919999599457	-2.1719438483552
1.3934999704361	-2.1702936519490
1.3949999809265	-2.1686670754876
1.3964999914169	-2.1670618409126
1.3980000019073	-2.1654788293402
1.3995000123978	-2.1639174344795
1.4010000228882	-2.1623755872672
1.4025000333786	-2.1608543325163
1.4040000438690	-2.1593525277002
1.4055000543594	-2.1578688486313
1.4069999456406	-2.1564026485988
1.4084999561310	-2.1549541666745
1.4099999666214	-2.1535213751624
1.4114999771118	-2.1521053818260
1.4129999876022	-2.1507032483600
1.4144999980927	-2.1493159046395
1.4160000085831	-2.1479417502797
1.4175000190735	-2.1465819854828
1.4190000295639	-2.1452334585622
1.4205000400543	-2.1438979039089
1.4220000505447	-2.1425718150087
1.4234999418259	-2.1412592536795
1.4249999523163	-2.1399560445275
1.4264999628067	-2.1386620827577
1.4279999732971	-2.1373789031951
1.4294999837875	-2.1361042479831
1.4309999942780	-2.1348393364617
1.4325000047684	-2.1335833015796
1.4340000152588	-2.1323351101700
1.4355000257492	-2.1310949588599
1.4370000362396	-2.1298648220605
1.4385000467300	-2.1286422666001
1.4400000572205	-2.1274283132730
1.4414999485016	-2.1262229454157
1.4429999589920	-2.1250263059504
1.4444999694824	-2.1238385080487
1.4459999799728	-2.1226586366276
1.4474999904633	-2.1214903824870
1.4490000009537	-2.1203304008313
1.4505000114441	-2.1191813316725
1.4520000219345	-2.1180419137847
1.4535000324249	-2.1169137925770
1.4550000429153	-2.1157967430514
1.4565000534058	-2.1146930934782
1.4579999446869	-2.1136008977913
1.4594999551773	-2.1125231012028
1.4609999656677	-2.1114577692988
1.4624999761581	-2.1104070556650
1.4639999866486	-2.1093707043917
1.4654999971390	-2.1083511198959
1.4670000076294	-2.1073468584527
1.4685000181198	-2.1063591588862
1.4700000286102	-2.1053892330945
1.4715000391006	-2.1044362498238
1.4730000495911	-2.1035024250808
1.4744999408722	-2.1025865293215
1.4759999513626	-2.1016897911150
1.4774999618530	-2.1008137139583
1.4789999723434	-2.0999573478088
1.4804999828339	-2.0991217321287
1.4819999933243	-2.0983081848858
1.4835000038147	-2.0975144507043
1.4850000143051	-2.0967423842328
1.4865000247955	-2.0959919225016
1.4880000352859	-2.0952639757727
1.4895000457764	-2.0945569849458
1.4910000562668	-2.0938739163059
1.4924999475479	-2.0932116953341
1.4939999580383	-2.0925715390538
1.4954999685287	-2.0919535425250
1.4969999790192	-2.0913558529207
1.4984999895096	-2.0907819365941
1.5000000000000	-2.0902274872200
